user_id,item_id,category_id,behavior,timestamp
12272,83124,2938,buy,1510227519
46769,40400,489,cart,1509711195
11106,51402,1559,cart,1511992433
18522,76181,1887,fav,1511798379
4992,17461,1508,pv,1510578472
48575,61171,2458,buy,1509804917
10858,82480,4497,fav,1511037953
17435,48771,309,fav,1510330752
5053,96501,4218,buy,1511969245
44606,69313,4664,cart,1511194510
37136,10606,2886,cart,1510896435
12487,96783,229,pv,1511045127
21612,1411,4861,fav,1510737190
10969,569,353,pv,1510676292
14822,95201,4829,cart,1511060667
35037,21515,2112,fav,1511677062
5173,42904,4362,cart,1509681624
25954,20124,86,cart,1510804079
25752,49430,1996,fav,1510738869
21127,41574,4215,buy,1509519315
28501,42168,102,pv,1510188552
18843,67075,4610,cart,1509675056
8574,79796,2162,cart,1510736125
15790,35851,1371,cart,1509937836
12432,11367,256,cart,1511947548
39135,13243,4722,buy,1509663406
35671,39209,3147,pv,1511938661
6908,37178,2801,cart,1510524153
17289,98398,4692,fav,1510814785
15395,25786,4818,pv,1511093205
37712,33272,604,pv,1510221603
13532,94334,2857,pv,1510905284
5247,92886,785,fav,1510434902
1695,61818,4138,cart,1509902813
37402,48801,371,fav,1511226732
1621,46336,1681,cart,1511395101
5296,23721,4448,fav,1510685730
44425,31566,3730,cart,1510697117
7100,26965,4979,cart,1510086779
24040,47599,2996,pv,1510867550
49176,85469,748,buy,1511293026
22872,19573,2393,pv,1510737870
20626,84902,1315,cart,1511071517
48754,80210,497,fav,1510007552
43388,5084,2596,cart,1512047548
24517,85537,189,pv,1510718746
34095,63116,3353,pv,1512035301
49710,18999,4064,pv,1510286901
30244,12054,4452,fav,1511933029
14661,8277,4114,pv,1510753170
41745,35602,877,buy,1511235400
47412,8919,3874,buy,1510695418
38758,76332,1130,pv,1511039361
31579,6224,347,pv,1511105238
35213,73669,2643,cart,1511689661
18238,21149,4697,cart,1509730483
32559,48233,214,pv,1510755464
32311,7207,2284,pv,1509904859
8950,8170,4905,cart,1511094941
24720,91611,366,buy,1509746646
22174,71353,1289,pv,1510767464
45275,44580,4523,fav,1510741878
27238,57689,1214,buy,1511411246
47966,67762,3053,buy,1511199757
35028,57233,4000,pv,1510513503
5307,72920,4474,pv,1511610958
31106,64074,484,fav,1510867641
3460,77319,4798,cart,1509548501
47773,56685,1024,buy,1510292635
38000,87528,436,buy,1511939243
23794,15621,3139,cart,1510067314
8574,60014,2696,cart,1510426686
30037,78372,3355,fav,1511212149
15130,22504,2946,buy,1510904325
8900,53292,699,buy,1510637026
43315,4639,2442,pv,1511353514
22671,33066,33,buy,1511172636
47945,11997,816,fav,1509959897
34862,71725,2643,pv,1511107659
9285,6304,2378,buy,1511639835
35001,30249,3994,pv,1510508860
6547,78001,1554,cart,1510639448
10450,70420,4377,pv,1510596533
19201,85208,3061,fav,1511735177
34043,49361,1101,buy,1511830659
17183,79108,497,buy,1510737847
24435,19949,4638,fav,1511227565
42015,30437,3846,fav,1511888535
26006,44460,241,pv,1510369439
33799,55013,628,fav,1511052054
46263,20558,4752,fav,1511372822
14429,34483,679,buy,1511432524
38778,85028,2831,cart,1510794963
12969,79539,4313,fav,1510947001
48099,97710,4672,pv,1511771178
36642,23330,4173,pv,1510956873
25876,78420,2585,buy,1510441370
33860,26112,4020,cart,1510680164
40222,14603,1332,pv,1511909704
17100,90157,1462,cart,1511728548
7820,95467,1571,cart,1510325029
35853,6969,1183,buy,1509637411
30913,98202,3171,buy,1510983632
46494,44830,1286,cart,1510156639
19650,97301,2911,pv,1509522442
45595,6268,3096,pv,1511292229
37048,8105,2383,fav,1510827218
6484,15871,1618,pv,1510723241
47425,59199,4482,cart,1511273013
37070,2063,4359,pv,1509506983
2606,43438,3079,pv,1510069367
2439,38096,1624,fav,1510605866
25572,17980,4963,pv,1510436654
9821,36918,2762,buy,1509479093
21968,76515,4077,cart,1511118970
35227,94171,4767,fav,1511032326
27939,20512,786,fav,1510331885
37463,82750,4095,pv,1510855157
5265,9457,4476,cart,1511518835
3478,9989,2675,pv,1511473695
46922,77691,4513,buy,1510626189
8327,47572,1093,buy,1511621692
15176,10571,1856,fav,1511506924
42276,99455,4650,buy,1509820062
27780,29998,4726,fav,1511511828
32487,16678,1010,pv,1509617091
13177,9112,1138,pv,1510866312
8831,5294,3415,cart,1510329130
33910,39195,2165,cart,1510670024
24391,98851,3211,pv,1509915186
45372,67938,2568,cart,1509971666
7776,69255,3374,cart,1510610401
14394,79648,3876,buy,1511793772
43304,72121,3758,fav,1511407590
5885,53732,1772,pv,1511264043
35260,99544,1169,pv,1511929861
13661,70861,3937,fav,1509738975
18923,32104,4539,buy,1511577359
19282,88429,3439,cart,1509646595
20124,61813,1194,pv,1509861700
37730,25318,1182,buy,1510523927
3997,51545,4467,buy,1510245555
10473,75018,458,buy,1510215381
26615,25684,912,buy,1511381114
28833,65701,4342,pv,1511951086
17539,58193,2329,pv,1510249702
33917,50901,3599,cart,1511990379
36755,52808,2128,fav,1510057508
14252,21104,2120,fav,1511859930
24074,96115,3715,cart,1511506881
33699,14319,517,pv,1511336049
42591,42485,1534,fav,1511972240
37465,38677,1413,cart,1509613159
23080,47656,3355,pv,1511172835
45095,97738,1617,fav,1510530402
14715,9246,4403,buy,1511043130
35113,8061,4008,pv,1509856975
18420,88859,4890,fav,1511384425
23160,25028,3543,pv,1510492912
45235,65435,4206,pv,1510713843
39697,60978,2580,fav,1511000631
39205,63283,671,pv,1511802160
22811,83485,4806,fav,1510294592
36550,59047,1821,pv,1509556412
26115,54833,4549,cart,1509711776
12793,19483,1055,cart,1510520520
30660,13309,411,fav,1510118785
26759,14244,727,fav,1509892827
12062,99365,1779,fav,1511350331
28703,59989,309,cart,1510372389
25586,13771,2874,pv,1510228318
40413,59246,1407,buy,1509698754
28429,37546,3647,fav,1510675756
9917,33043,4345,pv,1510143298
7281,95692,1312,buy,1509504428
25408,64506,2258,buy,1511827671
6949,29497,1184,pv,1511130340
28658,58672,1774,cart,1511252964
27039,9382,2263,pv,1510318123
5789,15365,611,pv,1512044476
41190,91490,3369,cart,1511876262
43996,23513,1199,buy,1510964566
23915,8141,3149,buy,1511279821
41529,42349,938,buy,1509813752
12621,3297,2688,pv,1509614654
48203,56841,2205,fav,1511655858
17783,46784,2847,buy,1511460339
2075,41072,4067,pv,1511508302
21801,13418,3994,fav,1509878224
49483,54336,2296,cart,1510803090
6682,8197,4667,fav,1511006805
11100,7112,3949,buy,1509851760
18191,45791,4687,cart,1510297450
11793,27283,1403,cart,1510960400
33214,3814,199,pv,1511876451
16079,37234,4354,cart,1509550697
37729,21652,510,buy,1511304752
35058,28495,3202,pv,1510405390
27924,50421,1121,pv,1510674846
32373,98418,964,fav,1511532194
35729,72432,4046,pv,1511034346
35132,98761,4548,cart,1510971684
12873,84865,4437,buy,1509642905
4654,57673,3651,cart,1511261640
47088,57742,3682,cart,1509939860
31532,52951,4518,fav,1510214357
8053,52274,3721,fav,1510078100
31062,57771,1537,pv,1509839348
10346,37615,3548,fav,1510860931
39609,83353,4312,cart,1509717336
33508,10830,2225,fav,1511597700
39392,3054,1826,buy,1511410978
33414,25180,3339,fav,1509651122
25622,54270,2554,cart,1509835818
28716,60382,395,pv,1511504009
32375,82006,183,fav,1511526943
4058,1851,3315,buy,1511847518
4877,10209,2115,cart,1509912667
34160,82512,727,fav,1509735673
48365,10987,1983,fav,1510163272
3160,50566,3996,fav,1510671130
27154,21698,192,fav,1509797062
9041,6714,2736,fav,1510907123
34700,36788,2945,buy,1509544645
6091,83974,4390,fav,1510294740
11083,98118,149,fav,1511047003
9198,2433,3182,pv,1510384325
22210,61801,3465,buy,1509782481
32912,73417,2545,pv,1511258455
23387,18546,4118,buy,1509750845
11220,66247,4945,cart,1510996701
28310,36528,1973,fav,1511295689
34229,11857,1804,pv,1510362638
30390,77145,3156,buy,1510263631
13352,61531,2928,buy,1511884421
16101,48665,2056,fav,1511513635
31092,77603,4324,buy,1510416017
21538,37164,3378,pv,1511188906
3942,55364,3952,pv,1510129958
23128,98164,1260,fav,1510038779
36807,97823,3079,pv,1510537923
29527,95891,278,buy,1509958083
42789,57045,141,fav,1509653397
32882,60458,3512,fav,1511678967
24010,40559,3509,fav,1511837870
4870,25440,2480,fav,1511118381
43174,26569,2893,cart,1511989355
49979,34229,1630,fav,1511326521
10595,90423,1442,buy,1510945877
31709,3322,2054,pv,1509646720
39818,80668,4736,cart,1510181546
15553,60572,1851,buy,1509620480
41602,62313,4832,pv,1510367249
10742,62023,4191,pv,1511202408
1719,84339,4635,buy,1510074970
4546,960,2078,buy,1510627203
34347,89604,3399,buy,1510437469
28230,46647,101,buy,1511681857
47931,51077,1227,fav,1511762414
46477,60853,848,buy,1510872148
40558,89800,4334,fav,1511485093
39412,70845,1689,buy,1511708085
14321,38976,3816,cart,1511282490
10932,74501,4539,pv,1510358470
4066,31604,2190,fav,1511341758
43374,28348,1728,cart,1511892815
5303,81379,3855,cart,1511126762
32820,85156,4510,cart,1510884261
29834,47334,4904,pv,1511567281
10731,13319,32,pv,1511548785
9730,16188,4061,fav,1511068207
16629,13944,149,cart,1511367071
19602,17238,3643,buy,1511146713
14215,21524,1757,pv,1509950821
3319,35165,3142,pv,1511996519
35567,8296,1398,pv,1511715328
24006,9304,966,cart,1511817187
9532,76511,4329,pv,1511443881
34096,32897,2420,pv,1511857490
20010,97994,1217,cart,1510285577
15890,12836,1211,pv,1510217834
37442,81502,75,pv,1510817547
6930,99663,1304,buy,1511146097
14699,73312,2545,pv,1510512146
25937,70010,3929,fav,1511504564
14083,84484,3918,cart,1509973949
24161,35433,483,buy,1510924536
16373,82823,933,fav,1511581541
25558,26977,190,fav,1511245308
43646,17987,2954,buy,1511229319
15047,40659,4123,fav,1510026397
36216,3941,1618,fav,1511314492
12848,22873,3760,cart,1510339040
45974,54878,2345,fav,1511176720
18149,77302,4981,fav,1510059568
34403,43236,2614,cart,1511316493
36342,30943,1100,fav,1509667008
25174,41685,265,cart,1511038837
20243,46459,4452,cart,1509822372
32681,6573,2184,fav,1509783308
33630,58560,2501,buy,1510786626
3398,3808,4167,pv,1510524578
9184,71152,1042,pv,1511118577
30181,15100,2017,cart,1511112989
35807,50602,420,pv,1511270124
7317,21415,4132,buy,1511373483
12586,79239,705,buy,1510162789
42388,46930,359,cart,1511883358
33775,69435,2333,fav,1510451028
44450,14507,618,buy,1510287002
2000,62585,771,buy,1510775785
6981,93246,856,cart,1511647655
2828,94109,3384,fav,1509899882
45924,65353,182,cart,1509726921
21581,2162,4178,buy,1511230764
32824,92391,2327,buy,1511457305
11854,91469,1692,pv,1510635987
14395,951,3758,buy,1510036361
21928,9543,1976,buy,1511192763
45490,22362,3253,fav,1510993480
20973,93391,3595,buy,1510875933
12677,43241,2230,pv,1511303453
2278,19576,3138,buy,1511482983
46868,71579,1814,pv,1510747052
15346,37844,1923,buy,1511314283
36250,8089,782,cart,1510225181
41788,90005,3930,buy,1511262099
6551,23558,4646,pv,1510184474
10373,55054,1652,fav,1510611755
17554,28335,3627,cart,1510430954
6655,30116,548,cart,1511096461
32617,25483,2562,pv,1510315337
41397,43901,2640,pv,1512049516
9847,71464,300,buy,1511846666
44637,87433,869,pv,1510958339
17642,31800,3910,cart,1510947060
47149,22870,2270,buy,1510420202
18700,2204,4910,pv,1511561135
27557,99952,4264,buy,1511307066
35052,86389,3779,cart,1509729526
9713,33670,1740,buy,1511024145
14320,85663,3271,fav,1510823704
27535,13874,3032,fav,1509485727
37307,2599,2957,buy,1509715667
41801,62444,4622,pv,1511753213
49108,5590,1280,buy,1510536972
17980,32020,3532,buy,1511603452
31591,44565,1361,cart,1510124122
13471,58954,3824,buy,1511686331
28814,31763,54,fav,1510872928
18937,39696,3280,buy,1511309932
30950,8758,2993,fav,1511079843
20571,45186,981,buy,1511979605
6741,89788,1496,cart,1510103272
39323,4482,2771,cart,1509739639
12558,19921,1768,pv,1511471870
18660,12606,4268,pv,1509765826
45004,77160,2222,pv,1511635333
38924,89654,1089,pv,1511614270
16913,24477,2205,buy,1510380771
15605,55841,1229,buy,1511601615
25246,89568,3552,fav,1510579839
11674,32330,4036,fav,1511143716
30043,12890,799,pv,1509875824
12770,70921,1068,fav,1511588215
8371,98517,3747,buy,1510719072
5715,71376,3321,pv,1509474849
11381,15786,1920,fav,1509689286
38851,65217,1640,fav,1511614346
39827,72497,3695,cart,1511736398
33140,59090,566,fav,1511349758
14517,65011,3526,fav,1509876276
22737,37130,4284,buy,1511369728
36647,36129,1666,buy,1509763810
28051,14566,4616,fav,1510730843
22380,31757,4637,cart,1510028513
7602,20779,4093,buy,1511451470
23478,76467,1840,pv,1509759747
46930,83634,301,fav,1510538194
31536,73254,847,fav,1509953639
49151,31215,4174,buy,1509621388
9332,45718,1922,buy,1510840039
43003,1517,19,cart,1510806959
29272,49238,1058,cart,1510482421
21244,23883,3817,buy,1512020518
40051,69149,1787,fav,1509481420
36527,28369,1700,fav,1511554019
49952,26711,1003,pv,1510031270
26993,15797,3753,pv,1511991778
26306,80342,3371,buy,1511914777
9468,78397,3982,cart,1510323850
45377,62683,3910,fav,1509967312
30866,43463,148,cart,1510201555
49934,38579,1557,fav,1510698443
20314,44567,4002,cart,1510096037
11651,25491,4274,buy,1511849806
15493,19209,2019,cart,1511205317
22273,89128,2034,buy,1510711873
9690,44824,2367,cart,1511354629
5563,47990,4392,cart,1510084301
34110,32183,1888,buy,1509855713
44015,31554,4665,buy,1511313641
43236,86404,1301,cart,1510012732
17766,85767,4246,pv,1511653330
41127,83483,1474,fav,1509981655
22161,4456,289,fav,1511767884
20963,82076,258,cart,1511421046
40666,79762,4972,fav,1509921125
34286,58511,264,fav,1509519773
27630,28035,3239,pv,1510001126
15388,34425,104,pv,1509531014
33689,24491,3066,cart,1511109546
29219,7388,3456,pv,1510600393
16744,6254,3115,cart,1509505177
41504,156,1821,cart,1510129411
34257,73393,242,cart,1512047529
15256,14887,4565,buy,1511367087
16309,13977,2107,cart,1511528720
12827,23149,845,cart,1509900897
48423,34215,4057,buy,1510220901
29899,61385,2534,cart,1510231288
16858,12098,4570,fav,1510343897
10187,96529,1196,cart,1510655026
13343,32158,2978,buy,1510074865
18254,26406,4008,buy,1510730798
7268,60171,3035,pv,1511283383
29475,89418,3005,cart,1511884678
36919,27874,4563,cart,1511213527
28907,6670,3235,buy,1511072296
10142,37953,4897,cart,1510689844
41790,62903,2926,buy,1510906876
2942,33279,1690,cart,1510692875
44785,44314,4853,fav,1509894174
43984,33646,1863,buy,1509909794
15190,53909,2738,fav,1510977867
11016,38330,3354,buy,1511660393
48037,20381,532,fav,1511097370
39895,4800,1420,buy,1510943607
33671,34727,1299,pv,1512010715
39967,4649,562,buy,1511632418
33034,90668,4495,buy,1511185226
9231,80413,1701,buy,1509692553
4522,69378,1708,fav,1510435717
39150,53769,2716,pv,1511458492
3033,58194,2865,pv,1511477467
48471,14049,982,fav,1511148983
29013,32998,4707,buy,1509977143
29378,64498,3151,buy,1509942754
49895,30180,3988,pv,1511349660
18670,12317,2370,cart,1511633382
9880,31741,4036,pv,1510310169
31158,45791,1291,cart,1510085076
44262,73852,2263,fav,1511503184
20806,92342,1486,cart,1509578006
18155,93205,1905,pv,1510661001
15490,72202,1560,cart,1510205556
41645,45781,4320,pv,1511450999
45310,76858,2981,pv,1511317825
8397,39649,4507,fav,1509873648
5776,80867,4198,cart,1509803166
44080,48946,2871,fav,1511829136
45479,8782,1055,cart,1510723170
30083,59257,2794,fav,1511788184
12145,97262,3627,pv,1509516265
3040,36908,3643,cart,1510115174
32635,5456,3363,pv,1510235272
39112,87838,4182,fav,1511612636
49969,77100,3407,cart,1511264190
38054,67281,2716,buy,1509885049
36322,67304,4896,cart,1509899800
25974,24295,3525,fav,1511720811
26030,1806,3117,buy,1509865303
33606,27913,3020,cart,1510392249
41708,93251,1865,fav,1511199153
14957,91533,4808,pv,1511722820
37184,11529,3543,pv,1511165726
37947,72337,1077,buy,1510652833
44074,23861,146,cart,1509788564
47959,94854,1870,pv,1511121735
46234,31541,1685,buy,1511095565
39679,60639,4913,pv,1509965863
23906,49348,2087,pv,1509651956
45385,41951,1996,buy,1510418992
9640,47250,1082,pv,1509816333
25527,58088,740,cart,1511399251
9283,86462,4265,fav,1510867025
42476,88392,3218,cart,1510818262
41285,19420,147,cart,1509806134
10309,75221,259,buy,1511237489
45586,72035,1218,pv,1511195063
29977,77750,2172,cart,1509754851
48093,47826,4540,fav,1510340191
6126,88920,4584,pv,1510231768
40389,20770,1670,buy,1510277464
32702,10270,4118,fav,1511047783
26221,40570,1178,buy,1510656401
35620,70172,1388,fav,1511298309
17732,95344,3728,buy,1511320473
6245,23092,4889,buy,1511629960
16531,38924,4617,fav,1510062379
14140,83820,462,pv,1511719683
9424,90562,994,buy,1510074009
47980,83623,3056,fav,1509612278
18566,7001,4808,buy,1509867730
16372,339,1238,buy,1511013639
30745,70671,4333,buy,1510585966
2018,55226,2277,cart,1510964047
15890,95400,4143,cart,1510618746
17260,96448,624,cart,1511238980
14423,43461,4718,pv,1511572041
33970,49530,1219,buy,1510444465
17903,83849,3412,fav,1509564673
46450,99727,2778,pv,1509709934
18213,68104,650,pv,1509998591
28802,32145,4779,buy,1511941233
5245,89897,216,cart,1511579404
7592,42361,1143,buy,1510865783
36500,98499,1707,cart,1509830140
35872,18734,4947,cart,1510558732
19562,39799,2598,fav,1511924432
37219,41661,1232,cart,1509664203
21263,35852,3862,cart,1511674509
34690,53996,62,cart,1510180745
5717,35286,2641,cart,1510715797
49579,42441,326,pv,1511720424
23146,57676,4319,pv,1511475859
28734,30419,2060,fav,1511090618
26994,13784,4704,pv,1512050064
29896,19266,2818,cart,1512007090
7630,82928,2908,pv,1509844242
31044,94225,197,pv,1510590073
49688,92436,1867,cart,1510916820
39033,91598,3749,fav,1510396111
41728,22484,1202,fav,1510092469
38313,8942,1344,fav,1509996184
34527,72955,1162,pv,1511355060
13324,9902,3586,buy,1510264805
23964,73586,658,cart,1511704890
14073,96788,578,fav,1510060706
29649,15911,471,fav,1509697254
36799,31801,1700,fav,1510475601
14285,95874,3092,cart,1510704002
48152,99814,1014,pv,1510028663
49576,45588,2265,fav,1509593777
36649,74869,4580,pv,1511771878
12001,26542,1697,pv,1509481076
13478,23971,1382,fav,1512013836
43214,96006,1078,pv,1510960995
42970,4830,410,buy,1509709850
28844,6336,2978,fav,1509493588
1020,64379,3247,cart,1511328447
20539,58766,3233,buy,1511909024
19595,80883,1688,fav,1511136573
18417,45952,3828,pv,1511832467
16912,83463,2473,cart,1510829076
17651,10691,1922,fav,1510638007
49540,44263,1847,pv,1510778203
19530,31448,3992,cart,1510242796
9573,55970,1941,cart,1511603543
27083,38290,3945,buy,1509835435
31120,15552,2613,pv,1510035547
13259,53611,1512,fav,1509524056
37416,38545,1784,buy,1509982825
34347,40113,4830,cart,1511372645
37808,45338,3098,cart,1510789167
16513,95889,4029,cart,1509703109
36883,26719,1970,buy,1511876780
19696,5647,4687,cart,1511096440
46556,31739,4703,buy,1510376813
5875,84364,3299,buy,1511172518
6790,47307,2188,fav,1510907496
9243,11591,2564,fav,1509932142
29092,37061,1635,buy,1511034079
17804,71846,2844,fav,1510822218
45160,48014,581,fav,1511002597
15404,60630,1072,buy,1510842113
16379,12578,3139,fav,1511292170
19023,39229,653,cart,1509702712
2408,35358,145,pv,1510919303
5169,47260,4257,cart,1511680186
4622,92066,1453,pv,1510840149
31820,46502,4727,fav,1511681014
44521,29008,2324,cart,1511275115
48582,44948,2239,pv,1511248284
16628,52864,4255,fav,1511574183
30444,89825,4198,pv,1509947056
29803,24424,2573,cart,1510818991
21934,99800,4630,fav,1511428093
2673,57570,2302,cart,1510847136
15114,61112,4965,cart,1511554202
7309,83217,2872,fav,1511728789
1780,4604,1382,fav,1510491251
38243,65168,1847,buy,1510128213
37138,6218,696,pv,1510435927
6700,72531,2072,fav,1510104652
33675,31654,191,pv,1511754333
25208,99926,1053,fav,1510475908
4029,31760,4141,pv,1511019164
48324,32526,2310,cart,1511846333
49700,87553,475,buy,1511977589
20359,1148,2839,cart,1511844674
1872,17677,4869,fav,1511846379
41148,77604,2038,pv,1509681923
28433,59220,166,buy,1511240314
20388,10571,4366,buy,1511840842
18518,20693,1728,pv,1511831498
48181,45687,4703,pv,1511711747
47118,7880,3026,buy,1510432208
20180,20200,2442,fav,1511731908
38982,73980,3025,buy,1511616292
22816,17968,1900,pv,1509811173
19545,62578,2154,fav,1511154190
31617,66060,1755,buy,1510278911
15343,34951,2118,pv,1509616569
31111,68490,2261,fav,1510239405
3982,71404,344,cart,1511180493
48669,52894,2462,fav,1509584581
25007,69663,4993,buy,1510197132
44687,4092,2588,pv,1510787716
28905,5898,4730,cart,1510289828
13382,36454,3378,pv,1511559220
47993,52538,4265,buy,1509909501
20613,77389,3053,buy,1510337957
25318,57041,3718,buy,1509778297
6574,67530,1702,cart,1509554035
12608,97534,467,cart,1510406516
27575,8530,2630,fav,1511248936
47529,34222,1103,buy,1510939985
42510,33094,1125,cart,1511232152
15674,12277,4893,fav,1510541946
48854,90078,4310,buy,1509784382
26892,34680,2730,fav,1509920635
44676,70170,2071,pv,1511155442
38175,14836,2573,buy,1510938135
33465,93856,3630,buy,1509564168
3572,29011,1586,cart,1511824800
47210,95668,2533,buy,1511769299
33514,46777,2711,cart,1509632390
22340,626,2355,cart,1511655087
45537,98790,4990,buy,1510915809
45076,92288,3631,cart,1509545134
8829,5874,2719,buy,1511323893
3788,98896,3978,pv,1509663662
30557,83075,3781,buy,1509991848
26672,8771,3328,fav,1511293025
28489,8699,835,pv,1509650971
40346,81136,899,fav,1509606294
31771,76350,780,fav,1510831059
2614,15281,3140,cart,1510512293
46991,76745,1986,buy,1511422279
6113,18135,2699,cart,1510700514
41044,54282,2076,cart,1509726100
8334,39522,4334,cart,1509768405
14034,81489,3569,cart,1511327964
42932,13366,3987,pv,1511070859
8737,71923,4449,pv,1511063067
16090,80682,3525,fav,1510213099
41652,7383,1780,buy,1511093148
3669,57537,4530,pv,1510042956
10628,32353,3208,buy,1510966027
31259,19532,2301,cart,1510687627
15753,16212,4040,buy,1511015515
24955,96034,205,fav,1510177257
38698,87878,1853,cart,1510188936
36331,41023,2828,buy,1510025834
34494,59063,1686,pv,1511913989
41992,85662,2025,fav,1510327727
6800,61534,3602,fav,1509860653
28289,29118,3385,pv,1509722530
43979,25291,1113,pv,1509824606
49005,63110,4056,cart,1510443564
17251,70511,4458,buy,1509548691
33693,11637,4090,buy,1510887986
21459,35409,2811,fav,1511801487
18098,56673,1070,cart,1509635569
22171,69937,543,fav,1511918924
32795,48571,411,fav,1511407027
15193,7825,4055,pv,1510598007
37668,56754,2535,pv,1509901683
42367,92794,3971,cart,1511475456
7261,78301,3283,fav,1510627548
35374,48824,2916,cart,1510761059
37751,32866,3828,buy,1509702588
10156,47131,4283,pv,1511100720
48001,29562,97,cart,1511628529
49596,86123,4017,buy,1509963452
9192,58727,2286,pv,1510078055
17688,26612,1056,fav,1509988192
38098,37578,841,cart,1510257238
8309,64017,1723,buy,1511443621
10035,37510,1606,pv,1510287898
3808,63259,2234,fav,1510387519
6320,4737,3725,cart,1510832706
25036,96247,1481,cart,1511250416
16861,18451,2219,cart,1509814321
39349,15058,2032,pv,1511271612
15074,99317,3275,buy,1510654658
18205,60455,4796,cart,1510999548
23936,54514,2216,buy,1511293557
22857,93383,345,fav,1511752921
27480,36342,4812,cart,1510951482
37154,63609,4762,pv,1509476778
19946,83284,3736,cart,1510502802
14114,62918,1074,cart,1509624624
31581,14922,4108,fav,1510709343
8188,69047,3810,fav,1509628723
7165,29359,3467,cart,1510841133
7552,19061,924,buy,1509890522
20829,97317,188,pv,1511833306
26376,47679,2061,pv,1509923955
26212,14956,2950,fav,1511260937
35112,62757,215,buy,1511482089
16297,64834,1971,cart,1510652274
26477,37070,3465,cart,1511351947
11622,1874,242,fav,1510943660
26668,29545,4737,buy,1511773056
15021,71109,2139,pv,1511720215
46446,25526,3640,buy,1511620518
22047,66116,4659,cart,1511243220
16486,9819,650,cart,1509737766
2410,80579,2352,cart,1511010066
6568,37259,2713,buy,1509869578
44350,7150,404,fav,1510237440
47190,29425,3474,cart,1511622578
17045,92136,938,cart,1510172964
2615,90365,3254,pv,1511107747
48079,70226,1196,fav,1511941233
6717,99436,406,cart,1511656043
8346,87489,645,pv,1510831038
37338,17297,977,cart,1509836380
49498,63690,3697,cart,1509624408
26291,32049,1444,cart,1510706749
5019,49145,4736,fav,1511014277
39430,78123,4087,fav,1510614457
29327,36331,843,buy,1511320169
44604,32603,2604,buy,1511547268
19590,55865,1874,buy,1510864264
9131,434,2687,fav,1510975909
9621,47848,2680,buy,1509891002
42546,34406,1933,pv,1510990090
11358,23111,2014,cart,1510884815
11503,92925,3226,fav,1510858999
41083,88630,4500,fav,1511992106
6786,2164,3689,cart,1510692870
47593,22492,4710,pv,1510747842
30876,33443,2070,pv,1509981511
21444,28823,4258,buy,1511429604
4359,72205,1182,buy,1511014884
43137,96470,2023,pv,1510116176
22744,80696,4502,fav,1511566722
33566,39623,2976,buy,1510927663
30388,33448,3709,fav,1510304053
44912,26253,2862,buy,1511955137
45791,34730,396,cart,1511121651
49655,99652,806,cart,1511243078
23624,40467,4183,buy,1510859169
43543,78815,4966,cart,1509584339
3559,18529,2146,fav,1510235663
46515,91596,4692,buy,1509920994
8459,66919,1720,buy,1509877150
21261,38115,4835,pv,1510184722
38732,92256,2440,cart,1510121274
35913,13372,592,pv,1511299588
2360,79520,335,cart,1510001496
20432,86430,1069,cart,1511470183
35582,68544,891,buy,1510492576
45388,94063,3156,cart,1511675856
10475,17758,1187,pv,1510996903
8450,62318,2784,buy,1509782221
36747,62376,4570,pv,1510724874
36907,30109,4634,buy,1511942856
33901,35178,133,fav,1511674815
16760,89880,2996,fav,1511234267
12143,76768,15,fav,1511148617
12534,43270,24,cart,1511839617
27469,81203,2292,buy,1510635058
35275,66626,4218,cart,1511620762
42978,9415,2387,cart,1511163221
13322,1182,4922,fav,1511780580
48606,27766,2136,buy,1510816207
12648,81454,680,cart,1511564728
42703,28739,1118,fav,1511656477
46166,71353,1343,fav,1512016429
11146,41280,4089,fav,1511061776
30633,15003,3790,pv,1510097315
38510,24436,884,buy,1509657825
23711,29293,2895,pv,1511133694
9730,17915,1326,cart,1510762903
14868,90394,3359,fav,1511733450
11012,84188,2188,buy,1510908194
2101,80017,4119,cart,1510957572
35001,83373,1601,cart,1510057971
35814,63003,1931,pv,1510994734
44198,69497,2211,fav,1511243782
18826,23408,4491,cart,1510868164
38572,66197,4535,fav,1511414466
16838,15957,1993,buy,1510355772
2088,4194,4117,cart,1510425456
15878,73044,1302,buy,1510331311
41393,29416,4077,pv,1511796537
12605,92916,2659,cart,1511021326
37559,62364,1394,fav,1509927499
48804,41431,3597,buy,1511047062
30879,13249,116,pv,1510868662
47842,3850,253,cart,1511058110
31288,72421,3841,buy,1511648900
18378,40889,4905,cart,1509695488
21131,64828,2767,cart,1509941792
38278,8466,996,buy,1512015526
45668,31197,843,pv,1511837697
36018,95469,4029,buy,1509495027
43196,45945,92,pv,1509943498
21728,31010,1104,fav,1510624241
45004,14287,2847,pv,1511964514
6085,24851,3509,buy,1512048659
11626,96124,737,cart,1510543894
19353,34180,3872,pv,1510841069
19106,14618,883,pv,1511768238
1628,15370,450,cart,1510748816
13979,49799,3446,cart,1509922647
45173,79573,1240,cart,1510392020
28777,41906,642,cart,1510868986
21628,50104,3620,fav,1509535727
18015,21268,4000,fav,1512050594
45665,92819,2261,cart,1509748135
3806,79302,439,cart,1510759263
27306,28051,3480,fav,1511903868
40124,64820,4556,fav,1510949292
1928,46764,4431,pv,1510623089
19997,43392,4185,fav,1511183345
20060,13937,683,cart,1511514611
